"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"AC239878.2"	0	-2.15303748961773	0	1	1
"AC239878.1"	0	-2.15303748961773	0	1	1
"Gm23198"	0	-2.15303748961773	0	1	1
"AC154224.1"	0	-2.15303748961773	0	1	1
"AC154184.2"	0	-2.15303748961773	0	1	1
"AC154184.1"	0	-2.15303748961773	0	1	1
"AC154184.3"	0	-2.15303748961773	0	1	1
"AC154290.1"	0	-2.15303748961773	0	1	1
"4933413L06Rik"	0	-2.15303748961773	0	1	1
"Gm26349"	0	-2.15303748961773	0	1	1
"AC154643.1"	0	-2.15303748961773	0	1	1
"CT030705.2"	0	-2.15303748961773	0	1	1
"1700003P14Rik"	0	-2.15303748961773	0	1	1
"CT030705.1"	0	-2.15303748961773	0	1	1
"AC159188.1"	0	-2.15303748961773	0	1	1
"AC159188.3"	0	-2.15303748961773	0	1	1
"Fgf10"	0	-2.15303748961773	0	1	1
"Gm16263"	0	-2.15303748961773	0	1	1
"AC163743.1"	0	-2.15303748961773	0	1	1
"Gm44488"	0	-2.15303748961773	0	1	1
"AC154241.1"	0	-2.15303748961773	0	1	1
"AC241593.1"	0	-2.15303748961773	0	1	1
"Gm23308"	0	-2.15303748961773	0	1	1
"AF067063"	0	-2.15303748961773	0	1	1
"D13Ertd608e"	0	-2.15303748961773	0	1	1
"Gm21358"	0	-2.15303748961773	0	1	1
"Gm37619"	0	-2.15303748961773	0	1	1
"Tcstv1"	0	-2.15303748961773	0	1	1
"Gm21761"	0	-2.15303748961773	0	1	1
"Gm21181"	0	-2.15303748961773	0	1	1
"B020031M17Rik"	0	-2.15303748961773	0	1	1
"Gm21370"	0	-2.15303748961773	0	1	1
"Gm24798"	0	-2.15303748961773	0	1	1
"Gm20767"	0	-2.15303748961773	0	1	1
"AC238940.2"	0	-2.15303748961773	0	1	1
"Gm21818"	0	-2.15303748961773	0	1	1
"AC238940.1"	0	-2.15303748961773	0	1	1
"Gm21731"	0	-2.15303748961773	0	1	1
"AF067061"	0	-2.15303748961773	0	1	1
"Tcstv3"	0	-2.15303748961773	0	1	1
"Gm9071"	0	-2.15303748961773	0	1	1
"Gm18244"	0	-2.15303748961773	0	1	1
"Gm9072"	0	-2.15303748961773	0	1	1
"AC147782.1"	0	-2.15303748961773	0	1	1
"Gm9075"	0	-2.15303748961773	0	1	1
"AC160138.2"	0	-2.15303748961773	0	1	1
"Gm26050"	0	-2.15303748961773	0	1	1
"Gm9088"	0	-2.15303748961773	0	1	1
"CT572999.2"	0	-2.15303748961773	0	1	1
"AC162932.1"	0	-2.15303748961773	0	1	1
"Gm23756"	0	-2.15303748961773	0	1	1
"Gm22343"	0	-2.15303748961773	0	1	1
"Gm31938"	0	-2.15303748961773	0	1	1
"Gm23676"	0	-2.15303748961773	0	1	1
"Gm22003"	0	-2.15303748961773	0	1	1
"Gm23167"	0	-2.15303748961773	0	1	1
"Gm9110"	0	-2.15303748961773	0	1	1
"CT009738.1"	0	-2.15303748961773	0	1	1
"AC165293.1"	0	-2.15303748961773	0	1	1
"AC159282.1"	0	-2.15303748961773	0	1	1
"Gm23752"	0	-2.15303748961773	0	1	1
"CR974592.1"	0	-2.15303748961773	0	1	1
"Gm4927"	0	-2.15303748961773	0	1	1
"Gm3678"	0	-2.15303748961773	0	1	1
"Gm46311"	0	-2.15303748961773	0	1	1
"1700101O22Rik"	0	-2.15303748961773	0	1	1
"Gm9139"	0	-2.15303748961773	0	1	1
"Gm18387"	0	-2.15303748961773	0	1	1
"AC166361.1"	0	-2.15303748961773	0	1	1
"Gm7099"	0	-2.15303748961773	0	1	1
"Gm18696"	0	-2.15303748961773	0	1	1
"AC121569.2"	0	-2.15303748961773	0	1	1
"AC121569.1"	0	-2.15303748961773	0	1	1
"1700022H16Rik"	0	-2.15303748961773	0	1	1
"Gm23979"	0	-2.15303748961773	0	1	1
"AC110816.1"	0	-2.15303748961773	0	1	1
"AC110816.2"	0	-2.15303748961773	0	1	1
"Gm22845"	0	-2.15303748961773	0	1	1
"AC121286.1"	0	-2.15303748961773	0	1	1
"AC121286.2"	0	-2.15303748961773	0	1	1
"AC157570.1"	0	-2.15303748961773	0	1	1
"AC157570.3"	0	-2.15303748961773	0	1	1
"Gm38407"	0	-2.15303748961773	0	1	1
"AC157570.2"	0	-2.15303748961773	0	1	1
"AC161254.1"	0	-2.15303748961773	0	1	1
"7420701I03Rik"	0	-2.15303748961773	0	1	1
"Msgn1"	0	-2.15303748961773	0	1	1
"1700034J04Rik"	0	-2.15303748961773	0	1	1
"Mir7675"	0	-2.15303748961773	0	1	1
"4930511A02Rik"	0	-2.15303748961773	0	1	1
"Rad51ap2"	0	-2.15303748961773	0	1	1
"CT009765.2"	0	-2.15303748961773	0	1	1
"Gm4803"	0	-2.15303748961773	0	1	1
"Gm23781"	0	-2.15303748961773	0	1	1
"AC102369.2"	0	-2.15303748961773	0	1	1
"AC102369.1"	0	-2.15303748961773	0	1	1
"Gm6867"	0	-2.15303748961773	0	1	1
"AC155241.1"	0	-2.15303748961773	0	1	1
"Tubb2a-ps2"	0	-2.15303748961773	0	1	1
"Gm25610"	0	-2.15303748961773	0	1	1
"Gm26171"	0	-2.15303748961773	0	1	1
"Gm27952"	0	-2.15303748961773	0	1	1
"Gm25538"	0	-2.15303748961773	0	1	1
"3732407C23Rik"	0	-2.15303748961773	0	1	1
"AC127270.1"	0	-2.15303748961773	0	1	1
"4930519A11Rik"	0	-2.15303748961773	0	1	1
"Gm40271"	0	-2.15303748961773	0	1	1
"Rpl36-ps3"	0	-2.15303748961773	0	1	1
"AC127270.2"	0	-2.15303748961773	0	1	1
"Gm35208"	0	-2.15303748961773	0	1	1
"AC161052.2"	0	-2.15303748961773	0	1	1
"Gm35298"	0	-2.15303748961773	0	1	1
"AC161052.1"	0	-2.15303748961773	0	1	1
"Rpl21-ps2"	0	-2.15303748961773	0	1	1
"Gm24208"	0	-2.15303748961773	0	1	1
"AC154517.2"	0	-2.15303748961773	0	1	1
"Gm24142"	0	-2.15303748961773	0	1	1
"Gm22170"	0	-2.15303748961773	0	1	1
"Gm35725"	0	-2.15303748961773	0	1	1
"Gm35890"	0	-2.15303748961773	0	1	1
"CR974429.2"	0	-2.15303748961773	0	1	1
"Gm9194"	0	-2.15303748961773	0	1	1
"AC154472.2"	0	-2.15303748961773	0	1	1
"CT025710.1"	0	-2.15303748961773	0	1	1
"Gm16497"	0	-2.15303748961773	0	1	1
"AC132221.1"	0	-2.15303748961773	0	1	1
"Gm25414"	0	-2.15303748961773	0	1	1
"AC156645.1"	0	-2.15303748961773	0	1	1
"Gm26449"	0	-2.15303748961773	0	1	1
"Gm9202"	0	-2.15303748961773	0	1	1
"Gm27682"	0	-2.15303748961773	0	1	1
"Gm19084"	0	-2.15303748961773	0	1	1
"AC155236.1"	0	-2.15303748961773	0	1	1
"AC104897.1"	0	-2.15303748961773	0	1	1
"Gm17915"	0	-2.15303748961773	0	1	1
"Mir6387"	0	-2.15303748961773	0	1	1
"AC159622.1"	0	-2.15303748961773	0	1	1
"AC159622.3"	0	-2.15303748961773	0	1	1
"Gm36235"	0	-2.15303748961773	0	1	1
"Gm18114"	0	-2.15303748961773	0	1	1
"AC102435.1"	0	-2.15303748961773	0	1	1
"Gm36372"	0	-2.15303748961773	0	1	1
"CT025611.1"	0	-2.15303748961773	0	1	1
"CT025611.2"	0	-2.15303748961773	0	1	1
"Gm44305"	0	-2.15303748961773	0	1	1
"AC157352.1"	0	-2.15303748961773	0	1	1
"Gm36495"	0	-2.15303748961773	0	1	1
"AC155305.1"	0	-2.15303748961773	0	1	1
"Gm22303"	0	-2.15303748961773	0	1	1
"AC159312.1"	0	-2.15303748961773	0	1	1
"Mir3066"	0	-2.15303748961773	0	1	1
"Gm22748"	0	-2.15303748961773	0	1	1
"Gm36862"	0	-2.15303748961773	0	1	1
"AC163651.1"	0	-2.15303748961773	0	1	1
"AC163651.2"	0	-2.15303748961773	0	1	1
"Gm25925"	0	-2.15303748961773	0	1	1
"AC154636.3"	0	-2.15303748961773	0	1	1
"B430203G13Rik"	0	-2.15303748961773	0	1	1
"CT030170.4"	0	-2.15303748961773	0	1	1
"CT030170.5"	0	-2.15303748961773	0	1	1
"CT030170.2"	0	-2.15303748961773	0	1	1
"CT030170.7"	0	-2.15303748961773	0	1	1
"CT030170.1"	0	-2.15303748961773	0	1	1
"CT030170.3"	0	-2.15303748961773	0	1	1
"CT030242.1"	0	-2.15303748961773	0	1	1
"Gm9229"	0	-2.15303748961773	0	1	1
"CT030242.2"	0	-2.15303748961773	0	1	1
"CT030242.3"	0	-2.15303748961773	0	1	1
"Gm40879"	0	-2.15303748961773	0	1	1
"Gm19368"	0	-2.15303748961773	0	1	1
"Gm46312"	0	-2.15303748961773	0	1	1
"Gm7093"	0	-2.15303748961773	0	1	1
"Gm40848"	0	-2.15303748961773	0	1	1
"CT030157.1"	0	-2.15303748961773	0	1	1
"Gm19786"	0	-2.15303748961773	0	1	1
"CT030146.1"	0	-2.15303748961773	0	1	1
"AC238676.2"	0	-2.15303748961773	0	1	1
"Gm9237"	0	-2.15303748961773	0	1	1
"AC238676.3"	0	-2.15303748961773	0	1	1
"AC238676.1"	0	-2.15303748961773	0	1	1
"Gm46313"	0	-2.15303748961773	0	1	1
"AC124601.2"	0	-2.15303748961773	0	1	1
"AC124601.1"	0	-2.15303748961773	0	1	1
"AC124772.3"	0	-2.15303748961773	0	1	1
"AC124772.2"	0	-2.15303748961773	0	1	1
"Gm9249"	0	-2.15303748961773	0	1	1
"AC124772.1"	0	-2.15303748961773	0	1	1
"Gm40849"	0	-2.15303748961773	0	1	1
"Gm9158"	0	-2.15303748961773	0	1	1
"AC130829.3"	0	-2.15303748961773	0	1	1
"AC130829.2"	0	-2.15303748961773	0	1	1
"AC130829.1"	0	-2.15303748961773	0	1	1
"Gm5953"	0	-2.15303748961773	0	1	1
"AC124739.2"	0	-2.15303748961773	0	1	1
"Gm46339"	0	-2.15303748961773	0	1	1
"Gm9255"	0	-2.15303748961773	0	1	1
"AC124739.1"	0	-2.15303748961773	0	1	1
"Gm6802"	0	-2.15303748961773	0	1	1
"AC127242.3"	0	-2.15303748961773	0	1	1
"AC127242.4"	0	-2.15303748961773	0	1	1
"AC127242.1"	0	-2.15303748961773	0	1	1
"AC127242.2"	0	-2.15303748961773	0	1	1
"Gm9257"	0	-2.15303748961773	0	1	1
"AC140930.1"	0	-2.15303748961773	0	1	1
"AC140930.3"	0	-2.15303748961773	0	1	1
"AC140930.2"	0	-2.15303748961773	0	1	1
"AC140930.4"	0	-2.15303748961773	0	1	1
"AC134254.5"	0	-2.15303748961773	0	1	1
"AC134254.3"	0	-2.15303748961773	0	1	1
"AC134254.4"	0	-2.15303748961773	0	1	1
"AC134254.1"	0	-2.15303748961773	0	1	1
"Gm22189"	0	-2.15303748961773	0	1	1
"AC134254.2"	0	-2.15303748961773	0	1	1
"Gm21863"	0	-2.15303748961773	0	1	1
"AC134601.1"	0	-2.15303748961773	0	1	1
"Gm40853"	0	-2.15303748961773	0	1	1
"AC134601.3"	0	-2.15303748961773	0	1	1
"AC134601.2"	0	-2.15303748961773	0	1	1
"AC165157.1"	0	-2.15303748961773	0	1	1
"AC165157.2"	0	-2.15303748961773	0	1	1
"AC165157.4"	0	-2.15303748961773	0	1	1
"AC165157.3"	0	-2.15303748961773	0	1	1
"Gm9269"	0	-2.15303748961773	0	1	1
"Gm40881"	0	-2.15303748961773	0	1	1
"Mrto4-ps1"	0	-2.15303748961773	0	1	1
"AC164424.1"	0	-2.15303748961773	0	1	1
"Gm4012"	0	-2.15303748961773	0	1	1
"AC164424.3"	0	-2.15303748961773	0	1	1
"Gm16476"	0	-2.15303748961773	0	1	1
"Gm28503"	0	-2.15303748961773	0	1	1
"Zfp125"	0	-2.15303748961773	0	1	1
"Gm10478"	0	-2.15303748961773	0	1	1
"Gm5977"	0	-2.15303748961773	0	1	1
"Gm20535"	0	-2.15303748961773	0	1	1
"Gm25821"	0	-2.15303748961773	0	1	1
"Gm22908"	0	-2.15303748961773	0	1	1
"Gm4425"	0	-2.15303748961773	0	1	1
"Gm9289"	0	-2.15303748961773	0	1	1
"Gm20486"	0	-2.15303748961773	0	1	1
"Gm6838"	0	-2.15303748961773	0	1	1
"AC163041.2"	0	-2.15303748961773	0	1	1
"AC163041.1"	0	-2.15303748961773	0	1	1
"AC134462.1"	0	-2.15303748961773	0	1	1
"AC166358.5"	0	-2.15303748961773	0	1	1
"AC166358.3"	0	-2.15303748961773	0	1	1
"AC166358.6"	0	-2.15303748961773	0	1	1
"AC166358.2"	0	-2.15303748961773	0	1	1
"AC166358.7"	0	-2.15303748961773	0	1	1
"AC166358.8"	0	-2.15303748961773	0	1	1
"Gm17391"	0	-2.15303748961773	0	1	1
"AC166358.1"	0	-2.15303748961773	0	1	1
"AC166358.10"	0	-2.15303748961773	0	1	1
"AC166358.4"	0	-2.15303748961773	0	1	1
"AC166358.9"	0	-2.15303748961773	0	1	1
"Gm21941"	0	-2.15303748961773	0	1	1
"AC134917.1"	0	-2.15303748961773	0	1	1
"AC134917.2"	0	-2.15303748961773	0	1	1
"AC134917.3"	0	-2.15303748961773	0	1	1
"AC166341.8"	0	-2.15303748961773	0	1	1
"AC166341.2"	0	-2.15303748961773	0	1	1
"AC166341.7"	0	-2.15303748961773	0	1	1
"AC166341.6"	0	-2.15303748961773	0	1	1
"AC166341.5"	0	-2.15303748961773	0	1	1
"AC166341.3"	0	-2.15303748961773	0	1	1
"AC166341.4"	0	-2.15303748961773	0	1	1
"AC166341.1"	0	-2.15303748961773	0	1	1
"Gm9293"	0	-2.15303748961773	0	1	1
"Gm9292"	0	-2.15303748961773	0	1	1
"AC122327.1"	0	-2.15303748961773	0	1	1
"AC122327.2"	0	-2.15303748961773	0	1	1
"AC122327.4"	0	-2.15303748961773	0	1	1
"AC122327.3"	0	-2.15303748961773	0	1	1
"Gm26140"	0	-2.15303748961773	0	1	1
"Gm20473"	0	-2.15303748961773	0	1	1
"AC156037.1"	0	-2.15303748961773	0	1	1
"AC156037.2"	0	-2.15303748961773	0	1	1
"AC153662.1"	0	-2.15303748961773	0	1	1
"Gm9286"	0	-2.15303748961773	0	1	1
"AC153662.2"	0	-2.15303748961773	0	1	1
"Gm20474"	0	-2.15303748961773	0	1	1
"AC122351.1"	0	-2.15303748961773	0	1	1
"Gm9305"	0	-2.15303748961773	0	1	1
"Gm9309"	0	-2.15303748961773	0	1	1
"Gm10330"	0	-2.15303748961773	0	1	1
"Gm38699"	0	-2.15303748961773	0	1	1
"AC125543.3"	0	-2.15303748961773	0	1	1
"AC125543.2"	0	-2.15303748961773	0	1	1
"Gm46342"	0	-2.15303748961773	0	1	1
"AC125543.5"	0	-2.15303748961773	0	1	1
"AC125543.1"	0	-2.15303748961773	0	1	1
"Gm17330"	0	-2.15303748961773	0	1	1
"AC150661.2"	0	-2.15303748961773	0	1	1
"AC150661.1"	0	-2.15303748961773	0	1	1
"AC153794.2"	0	-2.15303748961773	0	1	1
"AC153794.1"	0	-2.15303748961773	0	1	1
"Gm4120"	0	-2.15303748961773	0	1	1
"AC153663.1"	0	-2.15303748961773	0	1	1
"AC132587.1"	0	-2.15303748961773	0	1	1
"AC121804.1"	0	-2.15303748961773	0	1	1
"AC121804.2"	0	-2.15303748961773	0	1	1
"Gm9318"	0	-2.15303748961773	0	1	1
"Gm26211"	0	-2.15303748961773	0	1	1
"AC121804.3"	0	-2.15303748961773	0	1	1
"AC116680.1"	0	-2.15303748961773	0	1	1
"Gm19340"	0	-2.15303748961773	0	1	1
"Gm22527"	0	-2.15303748961773	0	1	1
"Gm9321"	0	-2.15303748961773	0	1	1
"CT030011.1"	0	-2.15303748961773	0	1	1
"4930480M12Rik"	0	-2.15303748961773	0	1	1
"Mir6538"	0	-2.15303748961773	0	1	1
"AC156798.1"	0	-2.15303748961773	0	1	1
"1700020D12Rik"	0	-2.15303748961773	0	1	1
"AC156568.1"	0	-2.15303748961773	0	1	1
"4933409F18Rik"	0	-2.15303748961773	0	1	1
"AC155270.1"	0	-2.15303748961773	0	1	1
"Gm4166"	0	-2.15303748961773	0	1	1
"Gm24326"	0	-2.15303748961773	0	1	1
"Gm45941"	0	-2.15303748961773	0	1	1
"Gm25923"	0	-2.15303748961773	0	1	1
"AC159293.1"	0	-2.15303748961773	0	1	1
"AC159293.2"	0	-2.15303748961773	0	1	1
"Gm25564"	0	-2.15303748961773	0	1	1
"AC165283.1"	0	-2.15303748961773	0	1	1
"Allc"	0	-2.15303748961773	0	1	1
"Mir6937"	0	-2.15303748961773	0	1	1
"AC136986.2"	0	-2.15303748961773	0	1	1
"AC136986.1"	0	-2.15303748961773	0	1	1
"CT010449.1"	0	-2.15303748961773	0	1	1
"Gm6989"	0	-2.15303748961773	0	1	1
"Gm20208"	0	-2.15303748961773	0	1	1
"C630031E19Rik"	0	-2.15303748961773	0	1	1
"Gm25865"	0	-2.15303748961773	0	1	1
"Gm28806"	0	-2.15303748961773	0	1	1
"Ryk-ps1"	0	-2.15303748961773	0	1	1
"Gm25243"	0	-2.15303748961773	0	1	1
"Gm18502"	0	-2.15303748961773	0	1	1
"Gm25408"	0	-2.15303748961773	0	1	1
"Gm32443"	0	-2.15303748961773	0	1	1
"AC155293.1"	0	-2.15303748961773	0	1	1
"CT571245.1"	0	-2.15303748961773	0	1	1
"6030469F06Rik"	0	-2.15303748961773	0	1	1
"Gm18024"	0	-2.15303748961773	0	1	1
"CT571245.2"	0	-2.15303748961773	0	1	1
"Gm6993"	0	-2.15303748961773	0	1	1
"Gm32899"	0	-2.15303748961773	0	1	1
"Gm24613"	0	-2.15303748961773	0	1	1
"Gm9359"	0	-2.15303748961773	0	1	1
"AC123618.1"	0	-2.15303748961773	0	1	1
"AC125020.2"	0	-2.15303748961773	0	1	1
"Gm18029"	0	-2.15303748961773	0	1	1
"AC125020.1"	0	-2.15303748961773	0	1	1
"Gm25913"	0	-2.15303748961773	0	1	1
"Gm33111"	0	-2.15303748961773	0	1	1
"AC140314.1"	0	-2.15303748961773	0	1	1
"Gm33308"	0	-2.15303748961773	0	1	1
"Gm23875"	0	-2.15303748961773	0	1	1
"Gm17820"	0	-2.15303748961773	0	1	1
"AC164561.1"	0	-2.15303748961773	0	1	1
"Gdap10"	0	-2.15303748961773	0	1	1
"CT572998.1"	0	-2.15303748961773	0	1	1
"Gm19056"	0	-2.15303748961773	0	1	1
"AC155258.1"	0	-2.15303748961773	0	1	1
"Gm24922"	0	-2.15303748961773	0	1	1
"Cdhr3"	0	-2.15303748961773	0	1	1
"Gm22904"	0	-2.15303748961773	0	1	1
"Efcab10"	0	-2.15303748961773	0	1	1
"AC160112.1"	0	-2.15303748961773	0	1	1
"Gm23529"	0	-2.15303748961773	0	1	1
"Gm9368"	0	-2.15303748961773	0	1	1
"Gm9370"	0	-2.15303748961773	0	1	1
"Gm40383"	0	-2.15303748961773	0	1	1
"Ferd3l"	0	-2.15303748961773	0	1	1
"Gm18025"	0	-2.15303748961773	0	1	1
"AC154903.1"	0	-2.15303748961773	0	1	1
"4921508M14Rik"	0	-2.15303748961773	0	1	1
"Gm24429"	0	-2.15303748961773	0	1	1
"Gm10933"	0	-2.15303748961773	0	1	1
"AC122314.1"	0	-2.15303748961773	0	1	1
"Mir680-3"	0	-2.15303748961773	0	1	1
"Gm44396"	0	-2.15303748961773	0	1	1
"Gm26071"	0	-2.15303748961773	0	1	1
"AC159635.1"	0	-2.15303748961773	0	1	1
"CU024890.1"	0	-2.15303748961773	0	1	1
"Gm46317"	0	-2.15303748961773	0	1	1
"Gm7002"	0	-2.15303748961773	0	1	1
"Gm9472"	0	-2.15303748961773	0	1	1
"Agr3"	0	-2.15303748961773	0	1	1
"Agr2"	0	-2.15303748961773	0	1	1
"Gm18115"	0	-2.15303748961773	0	1	1
"AC132336.1"	0	-2.15303748961773	0	1	1
"Gm19046"	0	-2.15303748961773	0	1	1
"Lrrc72"	0	-2.15303748961773	0	1	1
"Gm40392"	0	-2.15303748961773	0	1	1
"Sostdc1"	0	-2.15303748961773	0	1	1
"Gm25438"	0	-2.15303748961773	0	1	1
"Gm7252"	0	-2.15303748961773	0	1	1
"Mir5099"	0	-2.15303748961773	0	1	1
"Gm40394"	0	-2.15303748961773	0	1	1
"CT010456.1"	0	-2.15303748961773	0	1	1
"Gm18026"	0	-2.15303748961773	0	1	1
"Gm44326"	0	-2.15303748961773	0	1	1
"CT010456.3"	0	-2.15303748961773	0	1	1
"CT010456.2"	0	-2.15303748961773	0	1	1
"Gm29007"	0	-2.15303748961773	0	1	1
"AC121966.1"	0	-2.15303748961773	0	1	1
"CT025577.1"	0	-2.15303748961773	0	1	1
"AC157494.1"	0	-2.15303748961773	0	1	1
"Gm35755"	0	-2.15303748961773	0	1	1
"Gm18338"	0	-2.15303748961773	0	1	1
"4930428E07Rik"	0	-2.15303748961773	0	1	1
"CT009742.1"	0	-2.15303748961773	0	1	1
"Gm4257"	0	-2.15303748961773	0	1	1
"Gm18442"	0	-2.15303748961773	0	1	1
"Gm34611"	0	-2.15303748961773	0	1	1
"CR974485.1"	0	-2.15303748961773	0	1	1
"Gm34662"	0	-2.15303748961773	0	1	1
"Gm19563"	0	-2.15303748961773	0	1	1
"Gm34809"	0	-2.15303748961773	0	1	1
"Gm18591"	0	-2.15303748961773	0	1	1
"AC122298.1"	0	-2.15303748961773	0	1	1
"Gm24069"	0	-2.15303748961773	0	1	1
"Gm34923"	0	-2.15303748961773	0	1	1
"AC140285.1"	0	-2.15303748961773	0	1	1
"Gm24434"	0	-2.15303748961773	0	1	1
"Gm18116"	0	-2.15303748961773	0	1	1
"Gm4263"	0	-2.15303748961773	0	1	1
"Arl4aos"	0	-2.15303748961773	0	1	1
"Scin"	0	-2.15303748961773	0	1	1
"Gm17024"	0	-2.15303748961773	0	1	1
"Mir1938"	0	-2.15303748961773	0	1	1
"AC157571.1"	0	-2.15303748961773	0	1	1
"Gm19441"	0	-2.15303748961773	0	1	1
"Gm7239"	0	-2.15303748961773	0	1	1
"Gm19220"	0	-2.15303748961773	0	1	1
"Gm18246"	0	-2.15303748961773	0	1	1
"Gm18954"	0	-2.15303748961773	0	1	1
"AC167360.1"	0	-2.15303748961773	0	1	1
"AC124826.1"	0	-2.15303748961773	0	1	1
"AC159619.2"	0	-2.15303748961773	0	1	1
"Gm7242"	0	-2.15303748961773	0	1	1
"AC159619.1"	0	-2.15303748961773	0	1	1
"Gm25248"	0	-2.15303748961773	0	1	1
"AC113204.1"	0	-2.15303748961773	0	1	1
"Gm26326"	0	-2.15303748961773	0	1	1
"AC154313.1"	0	-2.15303748961773	0	1	1
"Gm10165"	0	-2.15303748961773	0	1	1
"CT010444.1"	0	-2.15303748961773	0	1	1
"Gm7370"	0	-2.15303748961773	0	1	1
"Mir5627"	0	-2.15303748961773	0	1	1
"CT010444.2"	0	-2.15303748961773	0	1	1
"AC164550.1"	0	-2.15303748961773	0	1	1
"AC130661.1"	0	-2.15303748961773	0	1	1
"Gm15902"	0	-2.15303748961773	0	1	1
"Gm24731"	0	-2.15303748961773	0	1	1
"Gm22076"	0	-2.15303748961773	0	1	1
"Gm9921"	0	-2.15303748961773	0	1	1
"Gm33680"	0	-2.15303748961773	0	1	1
"CT030030.1"	0	-2.15303748961773	0	1	1
"AC161247.1"	0	-2.15303748961773	0	1	1
"AC155927.1"	0	-2.15303748961773	0	1	1
"Gm24948"	0	-2.15303748961773	0	1	1
"CT025606.1"	0	-2.15303748961773	0	1	1
"Gm7422"	0	-2.15303748961773	0	1	1
"CT009504.2"	0	-2.15303748961773	0	1	1
"B230217J21Rik"	0	-2.15303748961773	0	1	1
"CT009504.1"	0	-2.15303748961773	0	1	1
"AC108802.1"	0	-2.15303748961773	0	1	1
"AC156636.1"	0	-2.15303748961773	0	1	1
"AC156636.2"	0	-2.15303748961773	0	1	1
"Gm25051"	0	-2.15303748961773	0	1	1
"Gm36971"	0	-2.15303748961773	0	1	1
"Gm2089"	0	-2.15303748961773	0	1	1
"AC138027.1"	0	-2.15303748961773	0	1	1
"Gm46327"	0	-2.15303748961773	0	1	1
"AC122891.1"	0	-2.15303748961773	0	1	1
"Gm29818"	0	-2.15303748961773	0	1	1
"AC124542.1"	0	-2.15303748961773	0	1	1
"Gm26454"	0	-2.15303748961773	0	1	1
"Gm18623"	0	-2.15303748961773	0	1	1
"Gm34304"	0	-2.15303748961773	0	1	1
"Foxg1"	0	-2.15303748961773	0	1	1
"Gm43517"	0	-2.15303748961773	0	1	1
"3110039M20Rik"	0	-2.15303748961773	0	1	1
"AC162376.1"	0	-2.15303748961773	0	1	1
"1810007C17Rik"	0	-2.15303748961773	0	1	1
"Gm19599"	0	-2.15303748961773	0	1	1
"Gm25015"	0	-2.15303748961773	0	1	1
"Gm40418"	0	-2.15303748961773	0	1	1
"AC155922.1"	0	-2.15303748961773	0	1	1
"Gm40421"	0	-2.15303748961773	0	1	1
"1700008C04Rik"	0	-2.15303748961773	0	1	1
"Gm22088"	0	-2.15303748961773	0	1	1
"Gm7172"	0	-2.15303748961773	0	1	1
"Rps11-ps4"	0	-2.15303748961773	0	1	1
"Gm18503"	0	-2.15303748961773	0	1	1
"Gm22663"	0	-2.15303748961773	0	1	1
"Gm19309"	0	-2.15303748961773	0	1	1
"Gm32220"	0	-2.15303748961773	0	1	1
"Gm35135"	0	-2.15303748961773	0	1	1
"1700031P21Rik"	0	-2.15303748961773	0	1	1
"Gm24859"	0	-2.15303748961773	0	1	1
"Gm23296"	0	-2.15303748961773	0	1	1
"AC155808.1"	0	-2.15303748961773	0	1	1
"n-R5s58"	0	-2.15303748961773	0	1	1
"1700030L22Rik"	0	-2.15303748961773	0	1	1
"1700060O08Rik"	0	-2.15303748961773	0	1	1
"Gm35818"	0	-2.15303748961773	0	1	1
"1700104L18Rik"	0	-2.15303748961773	0	1	1
"Gm22220"	0	-2.15303748961773	0	1	1
"Gm24692"	0	-2.15303748961773	0	1	1
"AC119892.1"	0	-2.15303748961773	0	1	1
"Gm7550"	0	-2.15303748961773	0	1	1
"Gm46328"	0	-2.15303748961773	0	1	1
"AC155300.1"	0	-2.15303748961773	0	1	1
"Gm7557"	0	-2.15303748961773	0	1	1
"Gm10465"	0	-2.15303748961773	0	1	1
"Gm6218"	0	-2.15303748961773	0	1	1
"Mir1892"	0	-2.15303748961773	0	1	1
"Gm24971"	0	-2.15303748961773	0	1	1
"Gm36262"	0	-2.15303748961773	0	1	1
"Gm22634"	0	-2.15303748961773	0	1	1
"Gm23804"	0	-2.15303748961773	0	1	1
"Gm25679"	0	-2.15303748961773	0	1	1
"Gm26444"	0	-2.15303748961773	0	1	1
"AC165349.2"	0	-2.15303748961773	0	1	1
"Gm24305"	0	-2.15303748961773	0	1	1
"Gm20403"	0	-2.15303748961773	0	1	1
"Gm24296"	0	-2.15303748961773	0	1	1
"AC138767.1"	0	-2.15303748961773	0	1	1
"AC157515.1"	0	-2.15303748961773	0	1	1
"Gm2436"	0	-2.15303748961773	0	1	1
"AC174776.1"	0	-2.15303748961773	0	1	1
"AC174776.2"	0	-2.15303748961773	0	1	1
"Aldoart2"	0	-2.15303748961773	0	1	1
"Insm2"	0	-2.15303748961773	0	1	1
"AC159624.1"	0	-2.15303748961773	0	1	1
"Gm23394"	0	-2.15303748961773	0	1	1
"Gm22296"	0	-2.15303748961773	0	1	1
"Gm5183"	0	-2.15303748961773	0	1	1
"Gm23799"	0	-2.15303748961773	0	1	1
"AC114575.1"	0	-2.15303748961773	0	1	1
"Gm25917"	0	-2.15303748961773	0	1	1
"Gm19990"	0	-2.15303748961773	0	1	1
"Gm24685"	0	-2.15303748961773	0	1	1
"Gm18027"	0	-2.15303748961773	0	1	1
